Date,Name,Value
2015-07-02T00:00:00,GBP,0.6405
2015-07-02T00:00:00,JPY,123.2
2015-07-03T00:00:00,CHF,0.94137
2015-07-03T00:00:00,ILS,3.7626
2015-07-03T00:00:00,JPY,122.64
2015-07-03T00:00:00,GBP,0.64213
2015-07-03T00:00:00,EUR,0.90121
2015-07-06T00:00:00,JPY,122.58
2015-07-06T00:00:00,ILS,3.7667
2015-07-06T00:00:00,EUR,0.90295
2015-07-06T00:00:00,CHF,0.94337
2015-07-06T00:00:00,GBP,0.64023
2015-07-07T00:00:00,JPY,122.15
2015-07-07T00:00:00,ILS,3.7951
2015-07-07T00:00:00,GBP,0.64732
2015-07-07T00:00:00,CHF,0.9482
2015-07-07T00:00:00,EUR,0.91313
2015-07-08T00:00:00,JPY,120.59
2015-07-08T00:00:00,CHF,0.94587
2015-07-08T00:00:00,ILS,3.7852
2015-07-08T00:00:00,GBP,0.6513800000000001
2015-07-08T00:00:00,EUR,0.90317
2015-07-09T00:00:00,JPY,121.23
2015-07-09T00:00:00,CHF,0.94957
2015-07-09T00:00:00,ILS,3.7884
2015-07-09T00:00:00,GBP,0.6504300000000001
2015-07-09T00:00:00,EUR,0.90714
2015-07-10T00:00:00,CHF,0.94122
2015-07-10T00:00:00,JPY,122.73
2015-07-10T00:00:00,GBP,0.6451
2015-07-10T00:00:00,EUR,0.8968799999999999
2015-07-10T00:00:00,ILS,3.7618
2015-07-13T00:00:00,GBP,0.64445
2015-07-13T00:00:00,JPY,123.3
2015-07-13T00:00:00,CHF,0.94927
2015-07-13T00:00:00,ILS,3.7724
2015-07-13T00:00:00,EUR,0.90749
2015-07-14T00:00:00,EUR,0.90785
2015-07-14T00:00:00,CHF,0.94647
2015-07-14T00:00:00,JPY,123.41
2015-07-14T00:00:00,GBP,0.6417
2015-07-14T00:00:00,ILS,3.7683
2015-07-15T00:00:00,EUR,0.91208
2015-07-15T00:00:00,JPY,123.92
2015-07-15T00:00:00,ILS,3.7783
2015-07-15T00:00:00,GBP,0.6401899999999999
2015-07-15T00:00:00,CHF,0.95237
2015-07-16T00:00:00,CHF,0.95639
2015-07-16T00:00:00,GBP,0.64105
2015-07-16T00:00:00,ILS,3.7944
2015-07-16T00:00:00,EUR,0.91766
2015-07-16T00:00:00,JPY,124.06
2015-07-17T00:00:00,EUR,0.92184
2015-07-17T00:00:00,CHF,0.96104
2015-07-17T00:00:00,GBP,0.64007
2015-07-17T00:00:00,ILS,3.8162
2015-07-17T00:00:00,JPY,124.03
2015-07-20T00:00:00,ILS,3.8284
2015-07-20T00:00:00,EUR,0.92169
2015-07-20T00:00:00,JPY,124.23
2015-07-20T00:00:00,CHF,0.9632
2015-07-20T00:00:00,GBP,0.64159
2015-07-21T00:00:00,CHF,0.95908
2015-07-21T00:00:00,EUR,0.9152
2015-07-21T00:00:00,JPY,123.91
2015-07-21T00:00:00,ILS,3.8054
2015-07-21T00:00:00,GBP,0.6431
2015-07-22T00:00:00,CHF,0.96147
2015-07-22T00:00:00,EUR,0.91881
2015-07-22T00:00:00,JPY,124.06
2015-07-22T00:00:00,ILS,3.8222
2015-07-22T00:00:00,GBP,0.64041
2015-07-23T00:00:00,CHF,0.9583
2015-07-23T00:00:00,ILS,3.8245
2015-07-23T00:00:00,GBP,0.64381
2015-07-23T00:00:00,JPY,123.86
2015-07-23T00:00:00,EUR,0.91119
2015-07-24T00:00:00,GBP,0.64462
2015-07-24T00:00:00,ILS,3.821
2015-07-24T00:00:00,JPY,123.79
2015-07-24T00:00:00,EUR,0.91112
2015-07-24T00:00:00,CHF,0.96213
2015-07-27T00:00:00,CHF,0.95979
2015-07-27T00:00:00,GBP,0.6412800000000001
2015-07-27T00:00:00,JPY,123.19
2015-07-27T00:00:00,ILS,3.7729
2015-07-27T00:00:00,EUR,0.8999
2015-07-28T00:00:00,EUR,0.9046
2015-07-28T00:00:00,ILS,3.7786
2015-07-28T00:00:00,JPY,123.53
2015-07-28T00:00:00,GBP,0.64039
2015-07-28T00:00:00,CHF,0.9640000000000001
2015-07-29T00:00:00,EUR,0.90713
2015-07-29T00:00:00,JPY,123.85
2015-07-29T00:00:00,GBP,0.6401
2015-07-29T00:00:00,CHF,0.96324
2015-07-29T00:00:00,ILS,3.7765
2015-07-30T00:00:00,EUR,0.91623
2015-07-30T00:00:00,GBP,0.6418
2015-07-30T00:00:00,ILS,3.7811
2015-07-30T00:00:00,CHF,0.9697
2015-07-30T00:00:00,JPY,124.41
2015-07-31T00:00:00,CHF,0.96373
2015-07-31T00:00:00,EUR,0.9068
2015-07-31T00:00:00,JPY,123.9
2015-07-31T00:00:00,GBP,0.63968
2015-07-31T00:00:00,ILS,3.7675
2015-08-04T00:00:00,EUR,0.91298
2015-08-04T00:00:00,JPY,124.05
2015-08-04T00:00:00,ILS,3.7889999999999997
2015-08-04T00:00:00,GBP,0.64059
2015-08-04T00:00:00,CHF,0.97302
2015-08-05T00:00:00,CHF,0.9811
2015-08-05T00:00:00,GBP,0.64085
2015-08-05T00:00:00,ILS,3.8156
2015-08-05T00:00:00,JPY,124.84
2015-08-05T00:00:00,EUR,0.92015
2015-08-06T00:00:00,JPY,124.55
2015-08-06T00:00:00,CHF,0.98098
2015-08-06T00:00:00,ILS,3.81
2015-08-06T00:00:00,GBP,0.64436
2015-08-06T00:00:00,EUR,0.91569
2015-08-07T00:00:00,JPY,124.26
2015-08-07T00:00:00,GBP,0.64666
2015-08-07T00:00:00,EUR,0.91277
2015-08-07T00:00:00,ILS,3.8068
2015-08-07T00:00:00,CHF,0.98248
2015-08-10T00:00:00,EUR,0.90957
2015-08-10T00:00:00,CHF,0.98447
2015-08-10T00:00:00,JPY,124.58
2015-08-10T00:00:00,GBP,0.64331
2015-08-10T00:00:00,ILS,3.8053
2015-08-11T00:00:00,GBP,0.6422100000000001
2015-08-11T00:00:00,ILS,3.8154
2015-08-11T00:00:00,EUR,0.90576
2015-08-11T00:00:00,JPY,124.86
2015-08-11T00:00:00,CHF,0.98694
2015-08-12T00:00:00,JPY,123.91
2015-08-12T00:00:00,ILS,3.8089
2015-08-12T00:00:00,GBP,0.63944
2015-08-12T00:00:00,EUR,0.8930899999999999
2015-08-12T00:00:00,CHF,0.96922
2015-08-13T00:00:00,JPY,124.32
2015-08-13T00:00:00,ILS,3.7951
2015-08-13T00:00:00,EUR,0.8972899999999999
2015-08-13T00:00:00,GBP,0.6412
2015-08-13T00:00:00,CHF,0.97612
2015-08-14T00:00:00,GBP,0.64007
2015-08-14T00:00:00,JPY,124.32
2015-08-14T00:00:00,EUR,0.9001899999999999
2015-08-14T00:00:00,ILS,3.7809
2015-08-14T00:00:00,CHF,0.97816
2015-08-17T00:00:00,JPY,124.32
2015-08-17T00:00:00,GBP,0.6412100000000001
2015-08-17T00:00:00,ILS,3.8244
2015-08-17T00:00:00,CHF,0.97723
2015-08-17T00:00:00,EUR,0.90289
2015-08-18T00:00:00,JPY,124.39
2015-08-18T00:00:00,EUR,0.90697
2015-08-18T00:00:00,CHF,0.97647
2015-08-18T00:00:00,ILS,3.8507
2015-08-18T00:00:00,GBP,0.63871
2015-08-19T00:00:00,EUR,0.90413
2015-08-19T00:00:00,ILS,3.8686
2015-08-19T00:00:00,JPY,124.08
2015-08-19T00:00:00,CHF,0.97037
2015-08-19T00:00:00,GBP,0.63926
2015-08-20T00:00:00,ILS,3.8710000000000004
2015-08-20T00:00:00,CHF,0.96219
2015-08-20T00:00:00,GBP,0.63749
2015-08-20T00:00:00,EUR,0.89295
2015-08-20T00:00:00,JPY,123.51
2015-08-21T00:00:00,ILS,3.8696
2015-08-21T00:00:00,CHF,0.94877
2015-08-21T00:00:00,GBP,0.6371
2015-08-21T00:00:00,EUR,0.88059
2015-08-21T00:00:00,JPY,122.09
2015-08-24T00:00:00,CHF,0.93504
2015-08-24T00:00:00,ILS,3.8443
2015-08-24T00:00:00,EUR,0.8637100000000001
2015-08-24T00:00:00,GBP,0.63573
2015-08-24T00:00:00,JPY,118.72
2015-08-25T00:00:00,JPY,119.89
2015-08-25T00:00:00,CHF,0.94877
2015-08-25T00:00:00,EUR,0.87641
2015-08-25T00:00:00,ILS,3.8617
2015-08-25T00:00:00,GBP,0.6370600000000001
2015-08-26T00:00:00,GBP,0.64553
2015-08-26T00:00:00,JPY,119.1
2015-08-26T00:00:00,CHF,0.94778
2015-08-26T00:00:00,ILS,3.9242
2015-08-26T00:00:00,EUR,0.8780899999999999
2015-08-27T00:00:00,EUR,0.8900100000000001
2015-08-27T00:00:00,ILS,3.9149
2015-08-27T00:00:00,GBP,0.64898
2015-08-27T00:00:00,JPY,120.96
2015-08-27T00:00:00,CHF,0.96328
2015-08-28T00:00:00,JPY,121.29
2015-08-28T00:00:00,GBP,0.65098
2015-08-28T00:00:00,ILS,3.9339
2015-08-28T00:00:00,EUR,0.8951600000000001
2015-08-28T00:00:00,CHF,0.96215
2015-08-31T00:00:00,GBP,0.65096
2015-08-31T00:00:00,ILS,3.9342
2015-08-31T00:00:00,CHF,0.96773
2015-08-31T00:00:00,EUR,0.89339
2015-08-31T00:00:00,JPY,121.31
2015-09-01T00:00:00,ILS,3.927
2015-09-01T00:00:00,CHF,0.96218
2015-09-01T00:00:00,EUR,0.8878299999999999
2015-09-01T00:00:00,GBP,0.65188
2015-09-01T00:00:00,JPY,119.92
2015-09-02T00:00:00,JPY,120.03
2015-09-02T00:00:00,CHF,0.9692
2015-09-02T00:00:00,GBP,0.6532
2015-09-02T00:00:00,EUR,0.88965
2015-09-02T00:00:00,ILS,3.93
2015-09-03T00:00:00,CHF,0.97669
2015-09-03T00:00:00,EUR,0.90071
2015-09-03T00:00:00,JPY,120.21
2015-09-03T00:00:00,ILS,3.9318
2015-09-03T00:00:00,GBP,0.65569
2015-09-04T00:00:00,JPY,119.04
2015-09-04T00:00:00,ILS,3.9316
2015-09-04T00:00:00,GBP,0.6581600000000001
2015-09-04T00:00:00,CHF,0.97545
2015-09-04T00:00:00,EUR,0.89956
2015-09-08T00:00:00,EUR,0.89439
2015-09-08T00:00:00,ILS,3.905
2015-09-08T00:00:00,GBP,0.6501899999999999
2015-09-08T00:00:00,CHF,0.97799
2015-09-08T00:00:00,JPY,119.74
2015-09-09T00:00:00,GBP,0.65093
2015-09-09T00:00:00,JPY,120.98
2015-09-09T00:00:00,CHF,0.97738
2015-09-09T00:00:00,EUR,0.89569
2015-09-09T00:00:00,ILS,3.8925
2015-09-10T00:00:00,GBP,0.64694
2015-09-10T00:00:00,CHF,0.97342
2015-09-10T00:00:00,EUR,0.8879
2015-09-10T00:00:00,ILS,3.8857
2015-09-10T00:00:00,JPY,120.72
2015-09-11T00:00:00,EUR,0.88213
2015-09-11T00:00:00,JPY,120.69
2015-09-11T00:00:00,ILS,3.8649
2015-09-11T00:00:00,GBP,0.6482399999999999
2015-09-11T00:00:00,CHF,0.97367
2015-09-14T00:00:00,JPY,119.87
2015-09-14T00:00:00,EUR,0.88449
2015-09-14T00:00:00,CHF,0.96847
2015-09-14T00:00:00,ILS,3.8858
2015-09-14T00:00:00,GBP,0.64842
2015-09-15T00:00:00,ILS,3.8838
2015-09-15T00:00:00,JPY,120.35
2015-09-15T00:00:00,EUR,0.8881700000000001
2015-09-15T00:00:00,CHF,0.97558
2015-09-15T00:00:00,GBP,0.65142
2015-09-16T00:00:00,GBP,0.64525
2015-09-16T00:00:00,ILS,3.8668
2015-09-16T00:00:00,EUR,0.8847299999999999
2015-09-16T00:00:00,CHF,0.9689
2015-09-16T00:00:00,JPY,120.57
2015-09-17T00:00:00,GBP,0.64482
2015-09-17T00:00:00,ILS,3.8862
2015-09-17T00:00:00,EUR,0.88408
2015-09-17T00:00:00,CHF,0.97063
2015-09-17T00:00:00,JPY,120.86
2015-09-18T00:00:00,EUR,0.88046
2015-09-18T00:00:00,CHF,0.9616
2015-09-18T00:00:00,GBP,0.64223
2015-09-18T00:00:00,ILS,3.9035
2015-09-18T00:00:00,JPY,119.84
2015-09-21T00:00:00,CHF,0.97041
2015-09-21T00:00:00,JPY,120.45
2015-09-21T00:00:00,ILS,3.9352
2015-09-21T00:00:00,EUR,0.89256
2015-09-21T00:00:00,GBP,0.6449600000000001
2015-09-22T00:00:00,JPY,120.05
2015-09-22T00:00:00,EUR,0.89838
2015-09-22T00:00:00,CHF,0.9736
2015-09-22T00:00:00,ILS,3.9471
2015-09-22T00:00:00,GBP,0.6512
2015-09-23T00:00:00,CHF,0.97811
2015-09-23T00:00:00,JPY,120.06
2015-09-23T00:00:00,GBP,0.6560699999999999
2015-09-23T00:00:00,EUR,0.8960299999999999
2015-09-23T00:00:00,ILS,3.9522
2015-09-24T00:00:00,ILS,3.9256
2015-09-24T00:00:00,GBP,0.65565
2015-09-24T00:00:00,EUR,0.8887
2015-09-24T00:00:00,JPY,119.53
2015-09-24T00:00:00,CHF,0.97303
2015-09-25T00:00:00,ILS,3.9376
2015-09-25T00:00:00,EUR,0.89364
2015-09-25T00:00:00,CHF,0.97612
2015-09-25T00:00:00,GBP,0.6591600000000001
2015-09-25T00:00:00,JPY,120.7
2015-09-28T00:00:00,EUR,0.8901399999999999
2015-09-28T00:00:00,JPY,119.83
2015-09-28T00:00:00,ILS,3.9332
2015-09-28T00:00:00,GBP,0.65759
2015-09-28T00:00:00,CHF,0.97369
2015-09-29T00:00:00,GBP,0.6593399999999999
2015-09-29T00:00:00,ILS,3.9323
2015-09-29T00:00:00,JPY,119.76
2015-09-29T00:00:00,EUR,0.8893399999999999
2015-09-29T00:00:00,CHF,0.97132
2015-09-30T00:00:00,GBP,0.66163
2015-09-30T00:00:00,CHF,0.97738
2015-09-30T00:00:00,ILS,3.9210000000000003
2015-09-30T00:00:00,EUR,0.89586
2015-09-30T00:00:00,JPY,119.8
2015-10-01T00:00:00,CHF,0.97468
2015-10-01T00:00:00,GBP,0.65956
2015-10-01T00:00:00,JPY,119.62
2015-10-01T00:00:00,ILS,3.9341
2015-10-01T00:00:00,EUR,0.89286
2015-10-02T00:00:00,CHF,0.96841
2015-10-02T00:00:00,EUR,0.8869100000000001
2015-10-02T00:00:00,GBP,0.65725
2015-10-02T00:00:00,JPY,119.37
2015-10-02T00:00:00,ILS,3.9234
2015-10-05T00:00:00,JPY,120.38
2015-10-05T00:00:00,EUR,0.89299
2015-10-05T00:00:00,ILS,3.8759
2015-10-05T00:00:00,CHF,0.97482
2015-10-05T00:00:00,GBP,0.6594300000000001
2015-10-06T00:00:00,EUR,0.8876799999999999
2015-10-06T00:00:00,CHF,0.96769
2015-10-06T00:00:00,JPY,120.22
2015-10-06T00:00:00,GBP,0.65677
2015-10-06T00:00:00,ILS,3.8559
2015-10-07T00:00:00,ILS,3.8488
2015-10-07T00:00:00,CHF,0.97197
2015-10-07T00:00:00,JPY,119.93
2015-10-07T00:00:00,GBP,0.65304
2015-10-07T00:00:00,EUR,0.8891
2015-10-08T00:00:00,CHF,0.96709
2015-10-08T00:00:00,JPY,119.98
2015-10-08T00:00:00,ILS,3.8641
2015-10-08T00:00:00,GBP,0.65296
2015-10-08T00:00:00,EUR,0.8862399999999999
2015-10-09T00:00:00,EUR,0.88002
2015-10-09T00:00:00,GBP,0.6530100000000001
2015-10-09T00:00:00,JPY,120.32
2015-10-09T00:00:00,ILS,3.8268
2015-10-09T00:00:00,CHF,0.96153
2015-10-13T00:00:00,EUR,0.8786799999999999
2015-10-13T00:00:00,ILS,3.866
2015-10-13T00:00:00,JPY,119.8
2015-10-13T00:00:00,CHF,0.95901
2015-10-13T00:00:00,GBP,0.6561600000000001
2015-10-14T00:00:00,JPY,119.21
2015-10-14T00:00:00,ILS,3.8488
2015-10-14T00:00:00,EUR,0.87444
2015-10-14T00:00:00,CHF,0.95211
2015-10-14T00:00:00,GBP,0.64751
2015-10-15T00:00:00,GBP,0.64623
2015-10-15T00:00:00,CHF,0.9491
2015-10-15T00:00:00,ILS,3.8223
2015-10-15T00:00:00,EUR,0.87592
2015-10-15T00:00:00,JPY,118.28
2015-10-16T00:00:00,JPY,119.64
2015-10-16T00:00:00,ILS,3.8331
2015-10-16T00:00:00,GBP,0.64765
2015-10-16T00:00:00,CHF,0.9539
2015-10-16T00:00:00,EUR,0.88033
2015-10-19T00:00:00,JPY,119.47
2015-10-19T00:00:00,ILS,3.8569999999999998
2015-10-19T00:00:00,EUR,0.8836200000000001
2015-10-19T00:00:00,CHF,0.9563
2015-10-19T00:00:00,GBP,0.64641
2015-10-20T00:00:00,EUR,0.8803700000000001
2015-10-20T00:00:00,GBP,0.64647
2015-10-20T00:00:00,ILS,3.8544
2015-10-20T00:00:00,CHF,0.95397
2015-10-20T00:00:00,JPY,119.8
2015-10-21T00:00:00,EUR,0.88151
2015-10-21T00:00:00,ILS,3.8679
2015-10-21T00:00:00,GBP,0.64675
2015-10-21T00:00:00,CHF,0.95723
2015-10-21T00:00:00,JPY,119.89
2015-10-22T00:00:00,ILS,3.8733
2015-10-22T00:00:00,EUR,0.89761
2015-10-22T00:00:00,CHF,0.97114
2015-10-22T00:00:00,GBP,0.6494
2015-10-22T00:00:00,JPY,120.52
2015-10-23T00:00:00,JPY,121.18
2015-10-23T00:00:00,EUR,0.90766
2015-10-23T00:00:00,CHF,0.97701
2015-10-23T00:00:00,GBP,0.6519199999999999
2015-10-23T00:00:00,ILS,3.8947
2015-10-26T00:00:00,EUR,0.90498
2015-10-26T00:00:00,GBP,0.65104
2015-10-26T00:00:00,ILS,3.8789
2015-10-26T00:00:00,JPY,120.83
2015-10-26T00:00:00,CHF,0.98139
2015-10-27T00:00:00,GBP,0.6531
2015-10-27T00:00:00,JPY,120.26
2015-10-27T00:00:00,ILS,3.8592
2015-10-27T00:00:00,EUR,0.90487
2015-10-27T00:00:00,CHF,0.98483
2015-10-28T00:00:00,EUR,0.90389
2015-10-28T00:00:00,CHF,0.98502
2015-10-28T00:00:00,JPY,120.62
2015-10-28T00:00:00,ILS,3.8659
2015-10-28T00:00:00,GBP,0.65277
2015-10-29T00:00:00,GBP,0.65389
2015-10-29T00:00:00,EUR,0.91243
2015-10-29T00:00:00,CHF,0.99187
2015-10-29T00:00:00,ILS,3.8724
2015-10-29T00:00:00,JPY,121.16
2015-10-30T00:00:00,CHF,0.98598
2015-10-30T00:00:00,JPY,120.69
2015-10-30T00:00:00,ILS,3.8673
2015-10-30T00:00:00,GBP,0.64758
2015-10-30T00:00:00,EUR,0.90565
2015-11-02T00:00:00,EUR,0.90711
2015-11-02T00:00:00,JPY,120.69
2015-11-02T00:00:00,GBP,0.6482399999999999
2015-11-02T00:00:00,ILS,3.8731
2015-11-02T00:00:00,CHF,0.98548
2015-11-03T00:00:00,CHF,0.99205
2015-11-03T00:00:00,GBP,0.64923
2015-11-03T00:00:00,EUR,0.91363
2015-11-03T00:00:00,ILS,3.8695
2015-11-03T00:00:00,JPY,121.24
2015-11-04T00:00:00,ILS,3.8855
2015-11-04T00:00:00,CHF,0.99343
2015-11-04T00:00:00,GBP,0.6503
2015-11-04T00:00:00,EUR,0.92088
2015-11-04T00:00:00,JPY,121.55
2015-11-05T00:00:00,CHF,0.99652
2015-11-05T00:00:00,EUR,0.92006
2015-11-05T00:00:00,ILS,3.8829
2015-11-05T00:00:00,GBP,0.6564800000000001
2015-11-05T00:00:00,JPY,121.69
2015-11-06T00:00:00,ILS,3.9245
2015-11-06T00:00:00,CHF,1.00491
2015-11-06T00:00:00,EUR,0.93069
2015-11-06T00:00:00,JPY,123.22
2015-11-06T00:00:00,GBP,0.66361
2015-11-09T00:00:00,GBP,0.6613
2015-11-09T00:00:00,EUR,0.92878
2015-11-09T00:00:00,ILS,3.9206
2015-11-09T00:00:00,JPY,123.03
2015-11-09T00:00:00,CHF,1.00151
2015-11-10T00:00:00,GBP,0.66189
2015-11-10T00:00:00,JPY,123.22
2015-11-10T00:00:00,EUR,0.93584
2015-11-10T00:00:00,CHF,1.00798
2015-11-10T00:00:00,ILS,3.9135
2015-11-12T00:00:00,CHF,1.0014299999999998
2015-11-12T00:00:00,ILS,3.8807
2015-11-12T00:00:00,GBP,0.65769
2015-11-12T00:00:00,JPY,122.87
2015-11-12T00:00:00,EUR,0.92874
2015-11-13T00:00:00,GBP,0.65759
2015-11-13T00:00:00,ILS,3.8857
2015-11-13T00:00:00,JPY,122.88
2015-11-13T00:00:00,CHF,1.00855
2015-11-13T00:00:00,EUR,0.93276
2015-11-16T00:00:00,ILS,3.8987
2015-11-16T00:00:00,CHF,1.0077
2015-11-16T00:00:00,EUR,0.93397
2015-11-16T00:00:00,JPY,123.07
2015-11-16T00:00:00,GBP,0.65775
2015-11-17T00:00:00,EUR,0.94036
2015-11-17T00:00:00,JPY,123.48
2015-11-17T00:00:00,ILS,3.9085
2015-11-17T00:00:00,CHF,1.0171
2015-11-17T00:00:00,GBP,0.65733
2015-11-18T00:00:00,CHF,1.01994
2015-11-18T00:00:00,ILS,3.9032
2015-11-18T00:00:00,GBP,0.65756
2015-11-18T00:00:00,EUR,0.94002
2015-11-18T00:00:00,JPY,123.52
2015-11-19T00:00:00,ILS,3.8826
2015-11-19T00:00:00,CHF,1.01375
2015-11-19T00:00:00,GBP,0.65249
2015-11-19T00:00:00,EUR,0.93056
2015-11-19T00:00:00,JPY,122.73
2015-11-20T00:00:00,ILS,3.8875
2015-11-20T00:00:00,GBP,0.65795
2015-11-20T00:00:00,CHF,1.01786
2015-11-20T00:00:00,EUR,0.93817
2015-11-20T00:00:00,JPY,122.82
2015-11-23T00:00:00,ILS,3.8795
2015-11-23T00:00:00,EUR,0.94329
2015-11-23T00:00:00,JPY,122.99
2015-11-23T00:00:00,CHF,1.02063
2015-11-23T00:00:00,GBP,0.66117
2015-11-24T00:00:00,ILS,3.863
2015-11-24T00:00:00,JPY,122.43
2015-11-24T00:00:00,GBP,0.6641699999999999
2015-11-24T00:00:00,EUR,0.93877
2015-11-24T00:00:00,CHF,1.01611
2015-11-25T00:00:00,GBP,0.66201
2015-11-25T00:00:00,ILS,3.8778
2015-11-25T00:00:00,JPY,122.7
2015-11-25T00:00:00,CHF,1.02221
2015-11-25T00:00:00,EUR,0.9420000000000001
2015-11-26T00:00:00,EUR,0.94279
2015-11-26T00:00:00,ILS,3.8821
2015-11-26T00:00:00,JPY,122.58
2015-11-26T00:00:00,CHF,1.02473
2015-11-26T00:00:00,GBP,0.6615300000000001
2015-11-27T00:00:00,EUR,0.94384
2015-11-27T00:00:00,GBP,0.66497
2015-11-27T00:00:00,ILS,3.8837
2015-11-27T00:00:00,CHF,1.03063
2015-11-27T00:00:00,JPY,122.79
2015-11-30T00:00:00,CHF,1.0283799999999998
2015-11-30T00:00:00,ILS,3.8714
2015-11-30T00:00:00,GBP,0.66476
2015-11-30T00:00:00,EUR,0.94688
2015-11-30T00:00:00,JPY,123.23
2015-12-01T00:00:00,CHF,1.03028
2015-12-01T00:00:00,GBP,0.66343
2015-12-01T00:00:00,EUR,0.94182
2015-12-01T00:00:00,ILS,3.8714
2015-12-01T00:00:00,JPY,122.9
2015-12-02T00:00:00,CHF,1.02761
2015-12-02T00:00:00,JPY,123.47
2015-12-02T00:00:00,GBP,0.66998
2015-12-02T00:00:00,EUR,0.94577
2015-12-02T00:00:00,ILS,3.886
2015-12-03T00:00:00,JPY,123.11
2015-12-03T00:00:00,CHF,0.99978
2015-12-03T00:00:00,ILS,3.8488
2015-12-03T00:00:00,EUR,0.9174
2015-12-03T00:00:00,GBP,0.66281
2015-12-04T00:00:00,ILS,3.8153
2015-12-04T00:00:00,GBP,0.6622899999999999
2015-12-04T00:00:00,CHF,0.99858
2015-12-04T00:00:00,JPY,123.07
2015-12-04T00:00:00,EUR,0.91881
2015-12-07T00:00:00,ILS,3.8738
2015-12-07T00:00:00,JPY,123.36
2015-12-07T00:00:00,EUR,0.92249
2015-12-07T00:00:00,CHF,1.0023
2015-12-07T00:00:00,GBP,0.6633899999999999
2015-12-08T00:00:00,CHF,0.99408
2015-12-08T00:00:00,EUR,0.91956
2015-12-08T00:00:00,GBP,0.66672
2015-12-08T00:00:00,JPY,123.01
2015-12-08T00:00:00,ILS,3.8815
2015-12-09T00:00:00,CHF,0.98672
2015-12-09T00:00:00,GBP,0.65937
2015-12-09T00:00:00,EUR,0.91052
2015-12-09T00:00:00,JPY,121.82
2015-12-09T00:00:00,ILS,3.8655
2015-12-10T00:00:00,JPY,121.42
2015-12-10T00:00:00,ILS,3.8612
2015-12-10T00:00:00,CHF,0.98887
2015-12-10T00:00:00,EUR,0.91348
2015-12-10T00:00:00,GBP,0.65903
2015-12-11T00:00:00,CHF,0.98292
2015-12-11T00:00:00,JPY,120.99
2015-12-11T00:00:00,GBP,0.6573899999999999
2015-12-11T00:00:00,EUR,0.90901
2015-12-11T00:00:00,ILS,3.8483
2015-12-14T00:00:00,ILS,3.8587
2015-12-14T00:00:00,CHF,0.98219
2015-12-14T00:00:00,EUR,0.90713
2015-12-14T00:00:00,GBP,0.66097
2015-12-14T00:00:00,JPY,120.57
2015-12-15T00:00:00,JPY,121.7
2015-12-15T00:00:00,CHF,0.99219
2015-12-15T00:00:00,EUR,0.91667
2015-12-15T00:00:00,ILS,3.8725
2015-12-15T00:00:00,GBP,0.66473
2015-12-16T00:00:00,JPY,121.84
2015-12-16T00:00:00,CHF,0.98523
2015-12-16T00:00:00,ILS,3.8844
2015-12-16T00:00:00,EUR,0.91436
2015-12-16T00:00:00,GBP,0.66614
2015-12-17T00:00:00,GBP,0.67228
2015-12-17T00:00:00,ILS,3.8935
2015-12-17T00:00:00,EUR,0.92553
2015-12-17T00:00:00,JPY,122.76
2015-12-17T00:00:00,CHF,0.99886
2015-12-18T00:00:00,EUR,0.92202
2015-12-18T00:00:00,JPY,121.24
2015-12-18T00:00:00,ILS,3.8962
2015-12-18T00:00:00,GBP,0.67066
2015-12-18T00:00:00,CHF,0.9942
2015-12-21T00:00:00,CHF,0.99129
2015-12-21T00:00:00,GBP,0.67089
2015-12-21T00:00:00,EUR,0.91582
2015-12-21T00:00:00,JPY,121.02
2015-12-21T00:00:00,ILS,3.8937
2015-12-22T00:00:00,EUR,0.91105
2015-12-22T00:00:00,CHF,0.9864
2015-12-22T00:00:00,GBP,0.67518
2015-12-22T00:00:00,ILS,3.8930000000000002
2015-12-22T00:00:00,JPY,120.91
2015-12-23T00:00:00,EUR,0.91959
2015-12-23T00:00:00,CHF,0.99398
2015-12-23T00:00:00,GBP,0.67285
2015-12-23T00:00:00,ILS,3.8911
2015-12-23T00:00:00,JPY,120.94
2015-12-24T00:00:00,JPY,120.29
2015-12-24T00:00:00,CHF,0.98759
2015-12-24T00:00:00,EUR,0.91296
2015-12-24T00:00:00,ILS,3.8847
2015-12-24T00:00:00,GBP,0.6692600000000001
2015-12-29T00:00:00,ILS,3.9003
2015-12-29T00:00:00,JPY,120.43
2015-12-29T00:00:00,GBP,0.67597
2015-12-29T00:00:00,CHF,0.99283
2015-12-29T00:00:00,EUR,0.91606
2015-12-30T00:00:00,ILS,3.9033
2015-12-30T00:00:00,JPY,120.63
2015-12-30T00:00:00,GBP,0.67427
2015-12-30T00:00:00,EUR,0.91644
2015-12-30T00:00:00,CHF,0.98931
2015-12-31T00:00:00,JPY,120.24
2015-12-31T00:00:00,CHF,1.00254
2015-12-31T00:00:00,GBP,0.6782
2015-12-31T00:00:00,ILS,3.8986
2015-12-31T00:00:00,EUR,0.92089
2016-01-04T00:00:00,GBP,0.68098
2016-01-04T00:00:00,ILS,3.9239
2016-01-04T00:00:00,JPY,119.29
2016-01-04T00:00:00,EUR,0.92565
2016-01-04T00:00:00,CHF,1.00431
2016-01-05T00:00:00,GBP,0.68212
2016-01-05T00:00:00,ILS,3.9306
2016-01-05T00:00:00,JPY,118.99
2016-01-05T00:00:00,EUR,0.93094
2016-01-05T00:00:00,CHF,1.00974
