Date,EUR,GBP,JPY,ILS,CHF
2017/03/28,0.9215899999999999,0.7998,110.53,3.6087,0.98511
2017/03/29,0.92971,0.80583,111.06,3.6239,0.99665
2017/03/30,0.93225,0.80071,111.4,3.6232,0.997
2017/03/31,0.93481,0.79772,111.39,3.631,0.9999299999999999
2017/04/03,0.9385899999999999,0.80145,111.02,3.6373,1.00292
2017/04/04,0.93778,0.80411,110.78,3.6523,1.00224
2017/04/05,0.9380299999999999,0.8008,111.2,3.6552,1.0051700000000001
2017/04/06,0.93901,0.80097,111.0,3.6477,1.00464
2017/04/07,0.94206,0.80661,110.81,3.6454,1.00676
2017/04/10,0.9429799999999999,0.8053,110.95,3.6577,1.00778
2017/04/11,0.94214,0.80109,109.75,3.6554,1.00718
2017/04/12,0.94247,0.80007,109.57,3.6564,1.00544
2017/04/13,0.94071,0.79866,109.27,3.6623,1.0047700000000002
2017/04/17,0.93811,0.79451,108.47,3.6566,1.00219
2017/04/18,0.93404,0.78325,108.44,3.6711,0.9977600000000001
2017/04/19,0.9339799999999999,0.78195,109.06,3.673,0.99859
2017/04/20,0.92965,0.77942,109.33,3.668,0.99608
2017/04/21,0.9351799999999999,0.78233,109.07,3.6733,0.99882
2017/04/24,0.92184,0.78227,109.71,3.653,0.99639
2017/04/25,0.914,0.7790699999999999,110.87,3.6423,0.99256
2017/04/26,0.91975,0.77896,111.5,3.643,0.9956799999999999
2017/04/27,0.9205200000000001,0.77587,111.11,3.6339,0.9949
2017/04/28,0.91791,0.77299,111.46,3.6237,0.9944700000000001
2017/05/01,0.91666,0.7742,111.69,3.6143,0.9948299999999999
2017/05/02,0.9164399999999999,0.7739199999999999,112.09,3.6084,0.9932700000000001
2017/05/03,0.91653,0.77476,112.41,3.617,0.99154
2017/05/04,0.9127299999999999,0.77456,112.65,3.6079,0.9896299999999999
2017/05/05,0.9103100000000001,0.77177,112.58,3.5913,0.9879
2017/05/08,0.91458,0.77263,112.89,3.6005,0.9973799999999999
2017/05/09,0.91894,0.77337,114.11,3.6081,1.0066
2017/05/10,0.92005,0.77278,114.03,3.605,1.00819
2017/05/11,0.92043,0.77656,113.85,3.6079,1.00742
2017/05/12,0.9159200000000001,0.77651,113.43,3.6016,1.00329
2017/05/15,0.91104,0.77479,113.58,3.6047,0.9965700000000001
2017/05/16,0.90261,0.77466,113.21,3.5982,0.98736
2017/05/17,0.8979600000000001,0.77186,111.41,3.6093,0.9802
2017/05/18,0.8997200000000001,0.76994,111.11,3.5927,0.9788600000000001
2017/05/19,0.8932899999999999,0.76776,111.38,3.5816,0.97467
2017/05/23,0.8922,0.77037,111.4,3.5944,0.97352
2017/05/24,0.8935799999999999,0.77232,111.89,3.5828,0.976
2017/05/25,0.89199,0.77218,111.83,3.5692,0.9723200000000001
2017/05/26,0.89474,0.78092,111.21,3.5789,0.97451
2017/05/29,0.89479,0.77876,111.31,3.563,0.97583
2017/05/30,0.8944200000000001,0.7777,110.86,3.5427,0.9750200000000001
2017/05/31,0.8902700000000001,0.77644,110.75,3.5402,0.9691299999999999
2017/06/01,0.8916200000000001,0.77622,111.29,3.5562,0.9709399999999999
2017/06/02,0.8873700000000001,0.77654,110.6,3.5469,0.96485
2017/06/05,0.8887299999999999,0.77417,110.52,3.5433,0.9652799999999999
2017/06/06,0.88734,0.77567,109.44,3.5423,0.96288
2017/06/07,0.88886,0.77269,109.51,3.5393,0.9648200000000001
2017/06/08,0.8915799999999999,0.77323,110.14,3.5307,0.9676799999999999
2017/06/09,0.8937700000000001,0.7855300000000001,110.54,3.5293,0.9700799999999999
2017/06/12,0.89243,0.78995,109.87,3.5424,0.96859
2017/06/13,0.89235,0.78499,110.04,3.528,0.9683299999999999
2017/06/14,0.88818,0.78238,109.35,3.5213,0.9676899999999999
2017/06/15,0.89689,0.78403,110.69,3.5298,0.9751799999999999
2017/06/16,0.89381,0.7823100000000001,110.91,3.5191,0.9738
2017/06/19,0.89579,0.7844300000000001,111.37,3.5243,0.9742799999999999
2017/06/20,0.89818,0.79178,111.49,3.5415,0.9752299999999999
2017/06/21,0.8969600000000001,0.78925,111.47,3.5408,0.9740200000000001
2017/06/22,0.89654,0.78947,111.27,3.5479,0.9725299999999999
2017/06/23,0.8932899999999999,0.78583,111.22,3.5381,0.96939
2017/06/26,0.89331,0.78573,111.62,3.5215,0.97131
2017/06/27,0.88433,0.78225,112.14,3.5159,0.96291
2017/06/28,0.87982,0.7742899999999999,112.2,3.5041,0.96015
2017/06/29,0.8753700000000001,0.76998,112.3,3.4888,0.9571299999999999
2017/06/30,0.8760600000000001,0.7696,112.26,3.4882,0.95835
2017/07/04,0.8812399999999999,0.77375,113.22,3.5163,0.96531
2017/07/05,0.88229,0.77394,113.28,3.5108,0.96585
2017/07/06,0.87669,0.77184,113.26,3.5279,0.9627399999999999
2017/07/07,0.8771399999999999,0.7761899999999999,113.94,3.5422,0.9640200000000001
2017/07/10,0.87745,0.7764800000000001,114.15,3.5479,0.9661200000000001
2017/07/11,0.87451,0.77784,114.13,3.5662,0.9662700000000001
2017/07/12,0.8755200000000001,0.7760100000000001,113.22,3.5409,0.9642799999999999
2017/07/13,0.8770700000000001,0.77315,113.27,3.5396,0.96699
2017/07/14,0.87303,0.76554,112.54,3.5563,0.96483
2017/07/17,0.8716200000000001,0.76559,112.61,3.5789,0.96196
2017/07/18,0.8645799999999999,0.7672399999999999,111.95,3.5669,0.95378
2017/07/19,0.8679,0.76747,111.76,3.5659,0.9546
2017/07/20,0.86175,0.7709,111.97,3.556,0.95319
2017/07/21,0.85764,0.7699699999999999,111.15,3.5692,0.9465899999999999
2017/07/24,0.8590399999999999,0.76747,111.02,3.5661,0.94616
2017/07/25,0.85711,0.76641,111.57,3.5734,0.94901
2017/07/26,0.85815,0.76572,111.85,3.5579,0.9569200000000001
2017/07/27,0.8563,0.76379,111.39,3.5544,0.9632299999999999
2017/07/28,0.8514299999999999,0.76231,110.84,3.5587,0.9688700000000001
2017/07/31,0.8482200000000001,0.75952,110.39,3.5616,0.9673799999999999
2017/08/01,0.8467399999999999,0.75664,110.26,3.5627,0.96529
2017/08/02,0.84352,0.75576,110.56,3.5783,0.96914
2017/08/03,0.8425799999999999,0.76143,110.24,3.6005,0.9693299999999999
2017/08/04,0.8489899999999999,0.76617,110.76,3.6269,0.97275
2017/08/08,0.8498399999999999,0.7699600000000001,110.48,3.6101,0.97454
2017/08/09,0.85177,0.76958,109.9,3.597,0.96425
2017/08/10,0.85103,0.77008,109.39,3.5861,0.9642700000000001
2017/08/11,0.84657,0.76953,109.07,3.5837,0.9617899999999999
2017/08/14,0.84841,0.77079,109.62,3.5836,0.97088
2017/08/15,0.85278,0.77741,110.53,3.6167,0.973
2017/08/16,0.8532,0.7773100000000001,110.62,3.6236,0.97236
2017/08/17,0.8524,0.77637,109.88,3.6257,0.96388
2017/08/18,0.85115,0.7770600000000001,109.06,3.6194,0.96341
2017/08/21,0.84714,0.77518,108.87,3.6172,0.96272
2017/08/22,0.85041,0.7795300000000001,109.43,3.6179,0.96725
2017/08/23,0.8469200000000001,0.7814399999999999,109.06,3.6072,0.96557
2017/08/24,0.8471799999999999,0.78077,109.33,3.5981,0.96436
2017/08/25,0.84286,0.77725,109.39,3.5843,0.95915
2017/08/28,0.83609,0.7736,109.2,3.579,0.9550799999999999
2017/08/29,0.8322799999999999,0.7730100000000001,109.02,3.5734,0.94926
2017/08/30,0.83983,0.77393,110.28,3.5908,0.9606
2017/08/31,0.8420799999999999,0.77569,110.16,3.5835,0.9626
2017/09/01,0.84177,0.77148,110.13,3.5736,0.96255
2017/09/05,0.83968,0.76867,108.9,3.569,0.95662
2017/09/06,0.83839,0.76612,109.01,3.55,0.95596
2017/09/07,0.83291,0.76407,108.56,3.5224,0.95204
2017/09/08,0.8309,0.75759,107.74,3.5128,0.94626
2017/09/11,0.8352,0.75857,109.06,3.5243,0.95309
2017/09/12,0.83636,0.75335,110.04,3.5434,0.96005
2017/09/13,0.8395,0.7560600000000001,110.49,3.54,0.9634
2017/09/14,0.8408899999999999,0.74743,110.59,3.5217,0.96557
2017/09/15,0.83645,0.73647,110.95,3.5221,0.9595899999999999
2017/09/18,0.8370200000000001,0.7399,111.46,3.5278,0.96105
2017/09/19,0.83449,0.74011,111.51,3.5121,0.96298
2017/09/20,0.8350700000000001,0.73831,111.57,3.5176,0.96334
2017/09/21,0.83836,0.7382,112.38,3.5095,0.9715799999999999
2017/09/22,0.83624,0.73887,112.07,3.4943,0.96946
2017/09/25,0.84331,0.74165,111.89,3.5191,0.96944
2017/09/26,0.8484200000000001,0.74428,112.15,3.5275,0.9705799999999999
2017/09/27,0.8514799999999999,0.74632,112.84,3.5439,0.97364
2017/09/28,0.84855,0.74426,112.57,3.5289,0.9713700000000001
2017/09/29,0.8465600000000001,0.74659,112.53,3.534,0.96909
2017/10/02,0.8514299999999999,0.75327,112.66,3.5373,0.973
2017/10/03,0.8508600000000001,0.75497,112.92,3.5279,0.9739700000000001
2017/10/04,0.8501799999999999,0.75388,112.73,3.513,0.97439
2017/10/05,0.8536600000000001,0.76159,112.74,3.5225,0.9784
2017/10/06,0.8532700000000001,0.76598,112.85,3.5205,0.9794
2017/10/10,0.8473,0.75745,112.22,3.4944,0.97535
2017/10/11,0.8441200000000001,0.75718,112.29,3.4909,0.97321
2017/10/12,0.84441,0.75721,112.26,3.4987,0.97529
2017/10/13,0.84486,0.7519600000000001,111.89,3.501,0.9741
2017/10/16,0.84724,0.75353,111.87,3.498,0.9751
2017/10/17,0.8506,0.75874,112.34,3.5123,0.9793200000000001
2017/10/18,0.84893,0.75861,112.89,3.5033,0.9816
2017/10/19,0.8447600000000001,0.7592300000000001,112.52,3.4868,0.9753799999999999
2017/10/20,0.84844,0.75841,113.42,3.4913,0.98361
2017/10/23,0.85145,0.7579,113.71,3.4939,0.98619
2017/10/24,0.85001,0.76118,113.9,3.5052,0.9892200000000001
2017/10/25,0.8472799999999999,0.75461,113.82,3.5088,0.98977
2017/10/26,0.8548899999999999,0.7588699999999999,113.85,3.5271,0.9958100000000001
2017/10/27,0.8625799999999999,0.76277,113.93,3.5342,0.99985
2017/10/30,0.8600399999999999,0.75788,113.3,3.5255,0.9968899999999999
2017/10/31,0.8587299999999999,0.7542,113.59,3.5208,0.9978299999999999
2017/11/01,0.86026,0.75351,114.03,3.5123,1.00156
2017/11/02,0.8576600000000001,0.76426,113.97,3.5087,0.9990600000000001
2017/11/03,0.86051,0.76463,114.17,3.5112,1.00055
2017/11/06,0.86215,0.76118,113.91,3.5076,0.9991399999999999
2017/11/07,0.8637299999999999,0.76074,114.05,3.5167,0.9995299999999999
2017/11/08,0.8625700000000001,0.76308,113.65,3.5102,1.0
2017/11/09,0.8594299999999999,0.76155,113.32,3.5296,0.9955299999999999
2017/11/10,0.8576,0.75742,113.44,3.5484,0.99545
2017/11/14,0.8494299999999999,0.7610899999999999,113.48,3.5363,0.99051
2017/11/15,0.8469,0.75939,112.94,3.5293,0.9880899999999999
2017/11/16,0.84955,0.7580399999999999,112.99,3.517,0.9928299999999999
2017/11/17,0.84785,0.7572,112.23,3.5131,0.9896299999999999
2017/11/20,0.85116,0.7552399999999999,112.42,3.517,0.9921700000000001
2017/11/21,0.85209,0.75529,112.38,3.516,0.99177
2017/11/22,0.84815,0.75257,111.56,3.5121,0.9840700000000001
2017/11/23,0.84395,0.75152,111.24,3.5116,0.9816299999999999
2017/11/24,0.8388100000000001,0.74987,111.47,3.509,0.97965
2017/11/27,0.83899,0.7496,111.03,3.5017,0.9809
2017/11/28,0.84245,0.7521100000000001,111.27,3.5104,0.98341
2017/11/29,0.8438700000000001,0.74532,111.86,3.5031,0.9848299999999999
2017/11/30,0.8407,0.74052,112.36,3.4944,0.9842700000000001
2017/12/01,0.84109,0.74152,112.25,3.4849,0.9797600000000001
2017/12/04,0.8439700000000001,0.74175,112.74,3.4889,0.98525
2017/12/05,0.8458399999999999,0.74417,112.71,3.5043,0.9872299999999999
2017/12/06,0.8477,0.74742,112.2,3.5163,0.9898399999999999
2017/12/07,0.8482299999999999,0.74474,112.76,3.5174,0.99266
2017/12/08,0.85036,0.74642,113.5,3.5227,0.99374
2017/12/11,0.84806,0.74885,113.45,3.5311,0.9908299999999999
2017/12/12,0.85205,0.75045,113.6,3.5483,0.99229
2017/12/13,0.84955,0.7480399999999999,113.03,3.5272,0.98862
2017/12/14,0.8477899999999999,0.74478,112.52,3.5228,0.9885
2017/12/15,0.8494799999999999,0.75044,112.58,3.5161,0.9908100000000001
2017/12/18,0.8476600000000001,0.74662,112.46,3.5049,0.9862
2017/12/19,0.8454299999999999,0.7482300000000001,112.94,3.501,0.986
2017/12/20,0.8423200000000001,0.74615,113.35,3.4939,0.98618
2017/12/21,0.8427,0.7481399999999999,113.39,3.4854,0.98905
2017/12/22,0.84424,0.74758,113.41,3.4836,0.9903
2017/12/27,0.8403799999999999,0.7459600000000001,113.27,3.4791,0.9875
2017/12/28,0.83691,0.74375,112.9,3.4707,0.9787
2017/12/29,0.83344,0.73964,112.61,3.4802,0.97588
2018/01/02,0.82993,0.73651,112.26,3.4554,0.9721200000000001
2018/01/03,0.8318200000000001,0.73937,112.4,3.4507,0.977
2018/01/04,0.8284799999999999,0.73826,112.75,3.4465,0.9748399999999999
2018/01/05,0.83041,0.73731,113.17,3.4325,0.97585
2018/01/08,0.83549,0.73752,113.03,3.4473,0.97719
2018/01/09,0.8384799999999999,0.73942,112.6,,0.9831799999999999
2018/01/10,0.83529,0.7397100000000001,111.47,3.426,0.97778
2018/01/11,0.8307899999999999,0.7389600000000001,111.32,3.4181,0.97541
2018/01/12,0.8231700000000001,0.73037,111.25,3.3944,0.9706600000000001
2018/01/15,0.81499,0.7247,110.52,3.3992,0.9622700000000001
2018/01/16,0.81698,0.72592,110.69,3.4308,0.96249
2018/01/17,0.8172699999999999,0.72243,110.84,3.4433,0.96139
2018/01/18,0.81699,0.72038,111.03,3.4182,0.9592299999999999
2018/01/19,0.8172,0.72126,110.65,3.4203,0.9612700000000001
2018/01/22,0.8164899999999999,0.71692,110.94,3.4152,0.9620799999999999
2018/01/23,0.8143600000000001,0.71517,110.41,3.4085,0.9591799999999999
2018/01/24,0.80708,0.70395,109.21,3.4132,0.9461799999999999
2018/01/25,0.8021199999999999,0.70185,108.86,3.3926,0.9369700000000001
2018/01/26,0.80456,0.7047800000000001,108.75,3.3902,0.93511
2018/01/29,0.80848,0.71087,108.97,3.3994,0.93653
2018/01/30,0.80575,0.70741,108.71,3.4177,0.93401
2018/01/31,0.8042,0.70516,109.17,3.4196,0.93199
2018/02/01,0.8015100000000001,0.70229,109.42,3.4278,0.92894
2018/02/02,0.80285,0.70699,110.24,3.4501,0.93125
2018/02/05,0.80535,0.7135199999999999,109.89,3.4582,0.9356899999999999
2018/02/06,0.80865,0.71817,109.34,3.4786,0.9373100000000001
2018/02/07,0.8134600000000001,0.72004,109.38,3.4953,0.9427399999999999
2018/02/08,0.81567,0.71616,109.15,3.5175,0.9386200000000001
2018/02/09,0.81712,0.72432,108.6,3.5162,0.9388700000000001
2018/02/12,0.81494,0.72348,108.65,3.522,0.9387
2018/02/13,0.8094600000000001,0.72033,107.69,3.536,0.93409
2018/02/14,0.80702,0.71738,107.09,3.5235,0.9319700000000001
2018/02/15,0.80086,0.71067,106.44,3.5373,0.92405
2018/02/16,0.8041,0.71258,106.18,3.5433,0.92601
2018/02/20,0.81019,0.71448,107.24,3.4992,0.9353799999999999
2018/02/21,0.81183,0.71685,107.66,3.4929,0.93734
2018/02/22,0.81135,0.71713,106.8,3.4934,0.93421
2018/02/23,0.81309,0.71546,106.72,3.4864,0.9358700000000001
2018/02/26,0.81258,0.71595,106.96,3.483,0.93776
2018/02/27,0.81599,0.7188,107.33,3.4809,0.93911
2018/02/28,0.81909,0.72502,106.83,3.476,0.94371
2018/03/01,0.81942,0.72744,106.74,3.4691,0.94604
2018/03/02,0.81188,0.7258,105.49,3.4413,0.93691
2018/03/05,0.81142,0.72283,105.93,3.467,0.9394100000000001
2018/03/06,0.80623,0.7197899999999999,106.16,3.4586,0.9389200000000001
2018/03/07,0.80606,0.72008,105.95,3.4549,0.9425600000000001
2018/03/08,0.81047,0.72282,106.13,3.4608,0.94891
2018/03/09,0.8122,0.7218399999999999,106.82,3.4457,0.9504100000000001
